filename,freq,acc_amplitude_fft_m/s/s,pos_amplitude_fft_m,Folder,MinMax_amp_Volts,datetime,rewNum,accFile,beeID,hive,IT,accFileAndFolder,dateFrozenOrMarked,treatment,MinMax_amp_acc_m/s/s
2016_09_26__17_31_40_535_220_450_test.txt,340.0,0.9106402476146894,1.9953967941321774e-07,BeeGold_26Sept2016_Hive3_W_S,0.15511,2016_09_26__17_31_40_535,65,2016_09_26__17_31_40_535_220_450_test.txt,gold,3,4.13,BeeGold_26Sept2016_Hive3_W_S/2016_09_26__17_14_17_ampFreq.txt,26-Sep-16,sham,15.251720747295966
2016_09_26__17_31_47_353_220_450_test.txt,400.0,3.0540440991823603,4.834990047266468e-07,BeeGold_26Sept2016_Hive3_W_S,0.29724,2016_09_26__17_31_47_353,66,2016_09_26__17_31_47_353_220_450_test.txt,gold,3,4.13,BeeGold_26Sept2016_Hive3_W_S/2016_09_26__17_14_17_ampFreq.txt,26-Sep-16,sham,29.22713864306785
2016_09_26__17_31_51_334_220_450_test.txt,390.0,2.644636328774951,4.4043011692144117e-07,BeeGold_26Sept2016_Hive3_W_S,0.23460999999999999,2016_09_26__17_31_51_334,67,2016_09_26__17_31_51_334_220_450_test.txt,gold,3,4.13,BeeGold_26Sept2016_Hive3_W_S/2016_09_26__17_14_17_ampFreq.txt,26-Sep-16,sham,23.068829891838746
2016_09_26__17_31_54_036_220_450_test.txt,350.0,9.154614753047637,1.89297225013958e-06,BeeGold_26Sept2016_Hive3_W_S,0.7985800000000001,2016_09_26__17_31_54_036,68,2016_09_26__17_31_54_036_220_450_test.txt,gold,3,4.13,BeeGold_26Sept2016_Hive3_W_S/2016_09_26__17_14_17_ampFreq.txt,26-Sep-16,sham,78.52310717797444
2016_09_26__17_31_59_894_220_450_test.txt,420.0,3.4828817339088576,5.001271255185986e-07,BeeGold_26Sept2016_Hive3_W_S,0.34948,2016_09_26__17_31_59_894,69,2016_09_26__17_31_59_894_220_450_test.txt,gold,3,4.13,BeeGold_26Sept2016_Hive3_W_S/2016_09_26__17_14_17_ampFreq.txt,26-Sep-16,sham,34.363815142576215
2016_09_26__17_32_09_576_220_450_test.txt,400.0,7.012190608861808,1.110130394399318e-06,BeeGold_26Sept2016_Hive3_W_S,0.47993,2016_09_26__17_32_09_576,70,2016_09_26__17_32_09_576_220_450_test.txt,gold,3,4.13,BeeGold_26Sept2016_Hive3_W_S/2016_09_26__17_14_17_ampFreq.txt,26-Sep-16,sham,47.190757128810226
2016_09_26__17_32_11_392_220_450_test.txt,230.0,0.8989025550489532,4.3042472049471466e-07,BeeGold_26Sept2016_Hive3_W_S,0.08145,2016_09_26__17_32_11_392,71,2016_09_26__17_32_11_392_220_450_test.txt,gold,3,4.13,BeeGold_26Sept2016_Hive3_W_S/2016_09_26__17_14_17_ampFreq.txt,26-Sep-16,sham,8.008849557522122
2016_09_26__17_32_25_658_220_450_test.txt,400.0,4.1026833736005495,6.49513649254605e-07,BeeGold_26Sept2016_Hive3_W_S,0.42639,2016_09_26__17_32_25_658,72,2016_09_26__17_32_25_658_220_450_test.txt,gold,3,4.13,BeeGold_26Sept2016_Hive3_W_S/2016_09_26__17_14_17_ampFreq.txt,26-Sep-16,sham,41.92625368731564
2016_09_26__17_32_49_690_220_450_test.txt,410.0,3.6634494585710553,5.520300942241238e-07,BeeGold_26Sept2016_Hive3_W_S,0.39913000000000004,2016_09_26__17_32_49_690,73,2016_09_26__17_32_49_690_220_450_test.txt,gold,3,4.13,BeeGold_26Sept2016_Hive3_W_S/2016_09_26__17_14_17_ampFreq.txt,26-Sep-16,sham,39.245821042281214
2016_09_26__17_32_51_782_220_450_test.txt,380.0,9.842301880048076,1.7265125973886384e-06,BeeGold_26Sept2016_Hive3_W_S,0.69929,2016_09_26__17_32_51_782,74,2016_09_26__17_32_51_782_220_450_test.txt,gold,3,4.13,BeeGold_26Sept2016_Hive3_W_S/2016_09_26__17_14_17_ampFreq.txt,26-Sep-16,sham,68.76007866273353
2016_10_24__11_14_16_580_220_450_test.txt,380.0,5.280134398606714,9.262283016922709e-07,BeeOrange_24Oct2016_Hive3_S_W,0.80799,2016_10_24__11_14_16_580,1,2016_10_24__11_14_16_580_220_450_test.txt,orange,3,4.81,BeeOrange_24Oct2016_Hive3_S_W/2016_10_24__10_43_58_ampFreq.txt,24-Oct-16,sham,79.44837758112095
2016_10_24__11_14_17_396_220_450_test.txt,270.0,1.8815508338842117,6.537755746652128e-07,BeeOrange_24Oct2016_Hive3_S_W,0.14082999999999998,2016_10_24__11_14_17_396,2,2016_10_24__11_14_17_396_220_450_test.txt,orange,3,4.81,BeeOrange_24Oct2016_Hive3_S_W/2016_10_24__10_43_58_ampFreq.txt,24-Oct-16,sham,13.847590953785643
2016_10_24__11_14_17_829_220_450_test.txt,390.0,2.7395386328995497,4.562348733058749e-07,BeeOrange_24Oct2016_Hive3_S_W,0.2557,2016_10_24__11_14_17_829,3,2016_10_24__11_14_17_829_220_450_test.txt,orange,3,4.81,BeeOrange_24Oct2016_Hive3_S_W/2016_10_24__10_43_58_ampFreq.txt,24-Oct-16,sham,25.142576204523106
2016_10_24__11_14_18_509_220_450_test.txt,300.0,1.2418548252771269,3.4951722446951964e-07,BeeOrange_24Oct2016_Hive3_S_W,0.17004,2016_10_24__11_14_18_509,4,2016_10_24__11_14_18_509_220_450_test.txt,orange,3,4.81,BeeOrange_24Oct2016_Hive3_S_W/2016_10_24__10_43_58_ampFreq.txt,24-Oct-16,sham,16.71976401179941
2016_10_24__11_14_19_562_220_450_test.txt,320.0,2.3543034892893244,5.823750395216803e-07,BeeOrange_24Oct2016_Hive3_S_W,0.26349,2016_10_24__11_14_19_562,5,2016_10_24__11_14_19_562_220_450_test.txt,orange,3,4.81,BeeOrange_24Oct2016_Hive3_S_W/2016_10_24__10_43_58_ampFreq.txt,24-Oct-16,sham,25.90855457227139
2016_10_24__11_14_21_625_220_450_test.txt,270.0,1.5757360284079682,5.475152246439361e-07,BeeOrange_24Oct2016_Hive3_S_W,0.12428,2016_10_24__11_14_21_625,6,2016_10_24__11_14_21_625_220_450_test.txt,orange,3,4.81,BeeOrange_24Oct2016_Hive3_S_W/2016_10_24__10_43_58_ampFreq.txt,24-Oct-16,sham,12.220255653883973
2016_10_24__11_14_22_088_220_450_test.txt,280.0,1.820318252200655,5.881275507612304e-07,BeeOrange_24Oct2016_Hive3_S_W,0.36473,2016_10_24__11_14_22_088,7,2016_10_24__11_14_22_088_220_450_test.txt,orange,3,4.81,BeeOrange_24Oct2016_Hive3_S_W/2016_10_24__10_43_58_ampFreq.txt,24-Oct-16,sham,35.863323500491646
2016_10_24__11_14_22_558_220_450_test.txt,330.0,2.1507322278692365,5.002633953751911e-07,BeeOrange_24Oct2016_Hive3_S_W,0.16939,2016_10_24__11_14_22_558,8,2016_10_24__11_14_22_558_220_450_test.txt,orange,3,4.81,BeeOrange_24Oct2016_Hive3_S_W/2016_10_24__10_43_58_ampFreq.txt,24-Oct-16,sham,16.655850540806295
2016_10_24__11_14_23_064_220_450_test.txt,340.0,6.7951106536977885,1.4889460519319191e-06,BeeOrange_24Oct2016_Hive3_S_W,0.74082,2016_10_24__11_14_23_064,9,2016_10_24__11_14_23_064_220_450_test.txt,orange,3,4.81,BeeOrange_24Oct2016_Hive3_S_W/2016_10_24__10_43_58_ampFreq.txt,24-Oct-16,sham,72.84365781710916
2016_10_24__11_14_23_618_220_450_test.txt,280.0,4.0761731878283145,1.3169728702867542e-06,BeeOrange_24Oct2016_Hive3_S_W,0.54223,2016_10_24__11_14_23_618,10,2016_10_24__11_14_23_618_220_450_test.txt,orange,3,4.81,BeeOrange_24Oct2016_Hive3_S_W/2016_10_24__10_43_58_ampFreq.txt,24-Oct-16,sham,53.31661750245822
2016_10_24__11_14_24_600_220_450_test.txt,330.0,6.03885931961449,1.4046473234915128e-06,BeeOrange_24Oct2016_Hive3_S_W,0.94266,2016_10_24__11_14_24_600,11,2016_10_24__11_14_24_600_220_450_test.txt,orange,3,4.81,BeeOrange_24Oct2016_Hive3_S_W/2016_10_24__10_43_58_ampFreq.txt,24-Oct-16,sham,92.69026548672569
2016_10_24__11_14_28_770_220_450_test.txt,300.0,4.029861797746655,1.134195464618695e-06,BeeOrange_24Oct2016_Hive3_S_W,0.88555,2016_10_24__11_14_28_770,12,2016_10_24__11_14_28_770_220_450_test.txt,orange,3,4.81,BeeOrange_24Oct2016_Hive3_S_W/2016_10_24__10_43_58_ampFreq.txt,24-Oct-16,sham,87.07472959685349
2016_10_24__11_14_29_461_220_450_test.txt,270.0,0.9862570831615785,3.426911352591588e-07,BeeOrange_24Oct2016_Hive3_S_W,0.196,2016_10_24__11_14_29_461,13,2016_10_24__11_14_29_461_220_450_test.txt,orange,3,4.81,BeeOrange_24Oct2016_Hive3_S_W/2016_10_24__10_43_58_ampFreq.txt,24-Oct-16,sham,19.272369714847592
2016_10_24__11_14_45_380_220_450_test.txt,330.0,2.7012359069996834,6.283113392892375e-07,BeeOrange_24Oct2016_Hive3_S_W,0.5866899999999999,2016_10_24__11_14_45_380,14,2016_10_24__11_14_45_380_220_450_test.txt,orange,3,4.81,BeeOrange_24Oct2016_Hive3_S_W/2016_10_24__10_43_58_ampFreq.txt,24-Oct-16,sham,57.6882989183874
2016_10_24__11_15_08_650_220_450_test.txt,250.0,4.695467042589824,1.9030011140351532e-06,BeeOrange_24Oct2016_Hive3_S_W,0.6574300000000001,2016_10_24__11_15_08_650,15,2016_10_24__11_15_08_650_220_450_test.txt,orange,3,4.81,BeeOrange_24Oct2016_Hive3_S_W/2016_10_24__10_43_58_ampFreq.txt,24-Oct-16,sham,64.6440511307768
2016_10_24__11_15_31_471_220_450_test.txt,250.0,0.993932519878418,4.0282567749877096e-07,BeeOrange_24Oct2016_Hive3_S_W,0.09638,2016_10_24__11_15_31_471,16,2016_10_24__11_15_31_471_220_450_test.txt,orange,3,4.81,BeeOrange_24Oct2016_Hive3_S_W/2016_10_24__10_43_58_ampFreq.txt,24-Oct-16,sham,9.476892822025565
2016_10_24__11_15_32_417_220_450_test.txt,300.0,5.5967382202542115,1.5751892805901885e-06,BeeOrange_24Oct2016_Hive3_S_W,0.80897,2016_10_24__11_15_32_417,17,2016_10_24__11_15_32_417_220_450_test.txt,orange,3,4.81,BeeOrange_24Oct2016_Hive3_S_W/2016_10_24__10_43_58_ampFreq.txt,24-Oct-16,sham,79.54473942969517
2016_10_24__11_15_33_167_220_450_test.txt,320.0,9.327681989226171,2.307352977997343e-06,BeeOrange_24Oct2016_Hive3_S_W,1.0293,2016_10_24__11_15_33_167,18,2016_10_24__11_15_33_167_220_450_test.txt,orange,3,4.81,BeeOrange_24Oct2016_Hive3_S_W/2016_10_24__10_43_58_ampFreq.txt,24-Oct-16,sham,101.20943952802362
2016_10_24__11_15_33_723_220_450_test.txt,340.0,6.352367920744548,1.391932172710756e-06,BeeOrange_24Oct2016_Hive3_S_W,0.62725,2016_10_24__11_15_33_723,19,2016_10_24__11_15_33_723_220_450_test.txt,orange,3,4.81,BeeOrange_24Oct2016_Hive3_S_W/2016_10_24__10_43_58_ampFreq.txt,24-Oct-16,sham,61.67649950835793
2016_10_24__11_15_34_866_220_450_test.txt,370.0,6.41867750823682,1.1876333136468336e-06,BeeOrange_24Oct2016_Hive3_S_W,0.91281,2016_10_24__11_15_34_866,20,2016_10_24__11_15_34_866_220_450_test.txt,orange,3,4.81,BeeOrange_24Oct2016_Hive3_S_W/2016_10_24__10_43_58_ampFreq.txt,24-Oct-16,sham,89.75516224188792
2016_10_24__11_15_46_059_220_450_test.txt,360.0,4.57439321814997,8.940643042215231e-07,BeeOrange_24Oct2016_Hive3_S_W,0.7914399999999999,2016_10_24__11_15_46_059,21,2016_10_24__11_15_46_059_220_450_test.txt,orange,3,4.81,BeeOrange_24Oct2016_Hive3_S_W/2016_10_24__10_43_58_ampFreq.txt,24-Oct-16,sham,77.82104228121926
2016_10_24__11_15_46_622_220_450_test.txt,230.0,2.6193395452729233,1.2542277083564996e-06,BeeOrange_24Oct2016_Hive3_S_W,0.34299,2016_10_24__11_15_46_622,22,2016_10_24__11_15_46_622_220_450_test.txt,orange,3,4.81,BeeOrange_24Oct2016_Hive3_S_W/2016_10_24__10_43_58_ampFreq.txt,24-Oct-16,sham,33.72566371681416
2016_10_24__11_15_49_315_220_450_test.txt,320.0,3.4189956253110187,8.45743856505096e-07,BeeOrange_24Oct2016_Hive3_S_W,0.5899300000000001,2016_10_24__11_15_49_315,23,2016_10_24__11_15_49_315_220_450_test.txt,orange,3,4.81,BeeOrange_24Oct2016_Hive3_S_W/2016_10_24__10_43_58_ampFreq.txt,24-Oct-16,sham,58.006882989183886
2016_10_24__11_15_50_408_220_450_test.txt,250.0,2.482480287596415,1.0061113644321595e-06,BeeOrange_24Oct2016_Hive3_S_W,0.34494,2016_10_24__11_15_50_408,24,2016_10_24__11_15_50_408_220_450_test.txt,orange,3,4.81,BeeOrange_24Oct2016_Hive3_S_W/2016_10_24__10_43_58_ampFreq.txt,24-Oct-16,sham,33.91740412979351
2016_10_24__11_15_51_785_220_450_test.txt,330.0,4.474921204894144,1.0408730789395573e-06,BeeOrange_24Oct2016_Hive3_S_W,0.6902,2016_10_24__11_15_51_785,25,2016_10_24__11_15_51_785_220_450_test.txt,orange,3,4.81,BeeOrange_24Oct2016_Hive3_S_W/2016_10_24__10_43_58_ampFreq.txt,24-Oct-16,sham,67.86627335299902
2016_10_24__11_16_09_542_220_450_test.txt,290.0,1.6263368789298551,4.898405992103399e-07,BeeOrange_24Oct2016_Hive3_S_W,0.19275,2016_10_24__11_16_09_542,26,2016_10_24__11_16_09_542_220_450_test.txt,orange,3,4.81,BeeOrange_24Oct2016_Hive3_S_W/2016_10_24__10_43_58_ampFreq.txt,24-Oct-16,sham,18.952802359882007
2016_10_24__11_16_13_805_220_450_test.txt,320.0,4.374163503699325,1.082020077245925e-06,BeeOrange_24Oct2016_Hive3_S_W,0.71746,2016_10_24__11_16_13_805,27,2016_10_24__11_16_13_805_220_450_test.txt,orange,3,4.81,BeeOrange_24Oct2016_Hive3_S_W/2016_10_24__10_43_58_ampFreq.txt,24-Oct-16,sham,70.54670599803343
2016_10_24__11_16_17_974_220_450_test.txt,280.0,3.2451581530595237,1.0484797996638194e-06,BeeOrange_24Oct2016_Hive3_S_W,0.38388,2016_10_24__11_16_17_974,28,2016_10_24__11_16_17_974_220_450_test.txt,orange,3,4.81,BeeOrange_24Oct2016_Hive3_S_W/2016_10_24__10_43_58_ampFreq.txt,24-Oct-16,sham,37.74631268436578
2016_10_24__11_16_18_529_220_450_test.txt,310.0,6.121332705341931,1.6134773027414102e-06,BeeOrange_24Oct2016_Hive3_S_W,0.57209,2016_10_24__11_16_18_529,29,2016_10_24__11_16_18_529_220_450_test.txt,orange,3,4.81,BeeOrange_24Oct2016_Hive3_S_W/2016_10_24__10_43_58_ampFreq.txt,24-Oct-16,sham,56.2527040314651
2016_10_24__11_16_19_232_220_450_test.txt,340.0,8.685245821630016,1.9031128608828323e-06,BeeOrange_24Oct2016_Hive3_S_W,1.23438,2016_10_24__11_16_19_232,30,2016_10_24__11_16_19_232_220_450_test.txt,orange,3,4.81,BeeOrange_24Oct2016_Hive3_S_W/2016_10_24__10_43_58_ampFreq.txt,24-Oct-16,sham,121.37463126843659
2016_10_24__11_16_20_632_220_450_test.txt,300.0,5.319255567108648,1.4970924170987303e-06,BeeOrange_24Oct2016_Hive3_S_W,0.40431999999999996,2016_10_24__11_16_20_632,31,2016_10_24__11_16_20_632_220_450_test.txt,orange,3,4.81,BeeOrange_24Oct2016_Hive3_S_W/2016_10_24__10_43_58_ampFreq.txt,24-Oct-16,sham,39.75614552605703
2016_10_24__11_16_21_134_220_450_test.txt,360.0,3.8295849196071736,7.484916607126656e-07,BeeOrange_24Oct2016_Hive3_S_W,0.6068100000000001,2016_10_24__11_16_21_134,32,2016_10_24__11_16_21_134_220_450_test.txt,orange,3,4.81,BeeOrange_24Oct2016_Hive3_S_W/2016_10_24__10_43_58_ampFreq.txt,24-Oct-16,sham,59.66666666666667
2016_10_24__11_16_21_691_220_450_test.txt,360.0,4.269626847217372,8.344977736712327e-07,BeeOrange_24Oct2016_Hive3_S_W,0.6425,2016_10_24__11_16_21_691,33,2016_10_24__11_16_21_691_220_450_test.txt,orange,3,4.81,BeeOrange_24Oct2016_Hive3_S_W/2016_10_24__10_43_58_ampFreq.txt,24-Oct-16,weighted,63.17600786627335
2016_10_24__11_16_54_311_220_450_test.txt,270.0,1.4516456821153263,5.043980066571115e-07,BeeOrange_24Oct2016_Hive3_S_W,0.38128,2016_10_24__11_16_54_311,34,2016_10_24__11_16_54_311_220_450_test.txt,orange,3,4.81,BeeOrange_24Oct2016_Hive3_S_W/2016_10_24__10_43_58_ampFreq.txt,24-Oct-16,weighted,37.49065880039332
2016_10_24__11_16_57_582_220_450_test.txt,260.0,1.7150216981317794,6.426332412241272e-07,BeeOrange_24Oct2016_Hive3_S_W,0.28815,2016_10_24__11_16_57_582,35,2016_10_24__11_16_57_582_220_450_test.txt,orange,3,4.81,BeeOrange_24Oct2016_Hive3_S_W/2016_10_24__10_43_58_ampFreq.txt,24-Oct-16,weighted,28.333333333333336
2016_10_24__11_17_17_279_220_450_test.txt,260.0,0.8580219880172171,3.2150814873171675e-07,BeeOrange_24Oct2016_Hive3_S_W,0.08112,2016_10_24__11_17_17_279,36,2016_10_24__11_17_17_279_220_450_test.txt,orange,3,4.81,BeeOrange_24Oct2016_Hive3_S_W/2016_10_24__10_43_58_ampFreq.txt,24-Oct-16,weighted,7.9764011799410035
2016_10_24__11_17_18_335_220_450_test.txt,240.0,1.5768117908221684,6.934220357087517e-07,BeeOrange_24Oct2016_Hive3_S_W,0.15446,2016_10_24__11_17_18_335,37,2016_10_24__11_17_18_335_220_450_test.txt,orange,3,4.81,BeeOrange_24Oct2016_Hive3_S_W/2016_10_24__10_43_58_ampFreq.txt,24-Oct-16,weighted,15.18780727630285
2016_10_24__11_17_19_111_220_450_test.txt,240.0,1.2970216209311394,5.70380928135619e-07,BeeOrange_24Oct2016_Hive3_S_W,0.24856,2016_10_24__11_17_19_111,38,2016_10_24__11_17_19_111_220_450_test.txt,orange,3,4.81,BeeOrange_24Oct2016_Hive3_S_W/2016_10_24__10_43_58_ampFreq.txt,24-Oct-16,weighted,24.440511307767945
2016_10_24__11_17_19_852_220_450_test.txt,360.0,3.097286316100005,6.053640347732802e-07,BeeOrange_24Oct2016_Hive3_S_W,0.6502899999999999,2016_10_24__11_17_19_852,39,2016_10_24__11_17_19_852_220_450_test.txt,orange,3,4.81,BeeOrange_24Oct2016_Hive3_S_W/2016_10_24__10_43_58_ampFreq.txt,24-Oct-16,weighted,63.941986234021634
2016_10_24__11_17_29_278_220_450_test.txt,300.0,1.6229716986149445,4.5678170422689353e-07,BeeOrange_24Oct2016_Hive3_S_W,0.36603,2016_10_24__11_17_29_278,40,2016_10_24__11_17_29_278_220_450_test.txt,orange,3,4.81,BeeOrange_24Oct2016_Hive3_S_W/2016_10_24__10_43_58_ampFreq.txt,24-Oct-16,weighted,35.99115044247788
2016_10_24__11_17_29_751_220_450_test.txt,260.0,1.20643140449628,4.520601253211949e-07,BeeOrange_24Oct2016_Hive3_S_W,0.33358000000000004,2016_10_24__11_17_29_751,41,2016_10_24__11_17_29_751_220_450_test.txt,orange,3,4.81,BeeOrange_24Oct2016_Hive3_S_W/2016_10_24__10_43_58_ampFreq.txt,24-Oct-16,weighted,32.80039331366765
2016_10_24__11_17_30_184_220_450_test.txt,260.0,4.97909996425775,1.8657111754885982e-06,BeeOrange_24Oct2016_Hive3_S_W,0.5857100000000001,2016_10_24__11_17_30_184,42,2016_10_24__11_17_30_184_220_450_test.txt,orange,3,4.81,BeeOrange_24Oct2016_Hive3_S_W/2016_10_24__10_43_58_ampFreq.txt,24-Oct-16,weighted,57.59193706981318
2016_10_24__11_17_30_754_220_450_test.txt,250.0,2.374832530847671,9.624833719112586e-07,BeeOrange_24Oct2016_Hive3_S_W,0.36051,2016_10_24__11_17_30_754,43,2016_10_24__11_17_30_754_220_450_test.txt,orange,3,4.81,BeeOrange_24Oct2016_Hive3_S_W/2016_10_24__10_43_58_ampFreq.txt,24-Oct-16,weighted,35.448377581120944
2016_10_24__11_17_31_493_220_450_test.txt,320.0,2.504205051154832,6.194556149075405e-07,BeeOrange_24Oct2016_Hive3_S_W,0.3206,2016_10_24__11_17_31_493,44,2016_10_24__11_17_31_493_220_450_test.txt,orange,3,4.81,BeeOrange_24Oct2016_Hive3_S_W/2016_10_24__10_43_58_ampFreq.txt,24-Oct-16,weighted,31.52409046214356
2016_10_24__11_17_32_246_220_450_test.txt,230.0,0.9601028979980636,4.597294992608814e-07,BeeOrange_24Oct2016_Hive3_S_W,0.28620999999999996,2016_10_24__11_17_32_246,45,2016_10_24__11_17_32_246_220_450_test.txt,orange,3,4.81,BeeOrange_24Oct2016_Hive3_S_W/2016_10_24__10_43_58_ampFreq.txt,24-Oct-16,weighted,28.14257620452311
2016_10_24__11_17_32_744_220_450_test.txt,290.0,1.7290939368739744,5.207902625233674e-07,BeeOrange_24Oct2016_Hive3_S_W,0.25895,2016_10_24__11_17_32_744,46,2016_10_24__11_17_32_744_220_450_test.txt,orange,3,4.81,BeeOrange_24Oct2016_Hive3_S_W/2016_10_24__10_43_58_ampFreq.txt,24-Oct-16,weighted,25.46214355948869
2016_10_24__11_18_00_709_220_450_test.txt,400.0,2.588451378179892,4.097889959966049e-07,BeeOrange_24Oct2016_Hive3_S_W,0.30503,2016_10_24__11_18_00_709,47,2016_10_24__11_18_00_709_220_450_test.txt,orange,3,4.81,BeeOrange_24Oct2016_Hive3_S_W/2016_10_24__10_43_58_ampFreq.txt,24-Oct-16,weighted,29.993117010816132
2016_10_24__11_18_01_603_220_450_test.txt,300.0,2.8819196152163684,8.111097404883141e-07,BeeOrange_24Oct2016_Hive3_S_W,0.6081,2016_10_24__11_18_01_603,48,2016_10_24__11_18_01_603_220_450_test.txt,orange,3,4.81,BeeOrange_24Oct2016_Hive3_S_W/2016_10_24__10_43_58_ampFreq.txt,24-Oct-16,weighted,59.79351032448378
2016_10_24__11_18_03_786_220_450_test.txt,340.0,2.8427772192251965,6.229099322737251e-07,BeeOrange_24Oct2016_Hive3_S_W,0.48446999999999996,2016_10_24__11_18_03_786,49,2016_10_24__11_18_03_786_220_450_test.txt,orange,3,4.81,BeeOrange_24Oct2016_Hive3_S_W/2016_10_24__10_43_58_ampFreq.txt,24-Oct-16,weighted,47.63716814159292
2016_10_24__11_18_08_717_220_450_test.txt,280.0,0.9099168356591952,2.9398549363864866e-07,BeeOrange_24Oct2016_Hive3_S_W,0.14829,2016_10_24__11_18_08_717,50,2016_10_24__11_18_08_717_220_450_test.txt,orange,3,4.81,BeeOrange_24Oct2016_Hive3_S_W/2016_10_24__10_43_58_ampFreq.txt,24-Oct-16,weighted,14.581120943952804
2016_10_24__11_18_09_414_220_450_test.txt,400.0,4.088788368702575,6.473138705937005e-07,BeeOrange_24Oct2016_Hive3_S_W,0.8086399999999999,2016_10_24__11_18_09_414,51,2016_10_24__11_18_09_414_220_450_test.txt,orange,3,4.81,BeeOrange_24Oct2016_Hive3_S_W/2016_10_24__10_43_58_ampFreq.txt,24-Oct-16,weighted,79.51229105211405
2016_10_24__11_18_10_350_220_450_test.txt,330.0,2.602955700805454,6.054512226220833e-07,BeeOrange_24Oct2016_Hive3_S_W,0.31444,2016_10_24__11_18_10_350,52,2016_10_24__11_18_10_350_220_450_test.txt,orange,3,4.81,BeeOrange_24Oct2016_Hive3_S_W/2016_10_24__10_43_58_ampFreq.txt,24-Oct-16,weighted,30.918387413962638
2016_10_24__11_18_12_173_220_450_test.txt,230.0,2.0397674469334968,9.767091308053462e-07,BeeOrange_24Oct2016_Hive3_S_W,0.44033999999999995,2016_10_24__11_18_12_173,53,2016_10_24__11_18_12_173_220_450_test.txt,orange,3,4.81,BeeOrange_24Oct2016_Hive3_S_W/2016_10_24__10_43_58_ampFreq.txt,24-Oct-16,weighted,43.297935103244846
2016_10_24__11_18_12_697_220_450_test.txt,320.0,2.5156812311404604,6.222944336083129e-07,BeeOrange_24Oct2016_Hive3_S_W,0.5344399999999999,2016_10_24__11_18_12_697,54,2016_10_24__11_18_12_697_220_450_test.txt,orange,3,4.81,BeeOrange_24Oct2016_Hive3_S_W/2016_10_24__10_43_58_ampFreq.txt,24-Oct-16,weighted,52.55063913470993
2016_10_24__11_18_13_286_220_450_test.txt,350.0,10.469294242975671,2.1648189481596082e-06,BeeOrange_24Oct2016_Hive3_S_W,0.6769,2016_10_24__11_18_13_286,55,2016_10_24__11_18_13_286_220_450_test.txt,orange,3,4.81,BeeOrange_24Oct2016_Hive3_S_W/2016_10_24__10_43_58_ampFreq.txt,24-Oct-16,weighted,66.55850540806293
2016_10_24__11_18_22_274_220_450_test.txt,380.0,5.9994223595271885,1.0524040419626068e-06,BeeOrange_24Oct2016_Hive3_S_W,0.50232,2016_10_24__11_18_22_274,56,2016_10_24__11_18_22_274_220_450_test.txt,orange,3,4.81,BeeOrange_24Oct2016_Hive3_S_W/2016_10_24__10_43_58_ampFreq.txt,24-Oct-16,weighted,49.39233038348082
2016_10_24__11_18_34_786_220_450_test.txt,370.0,1.3736130721250268,2.541565053584653e-07,BeeOrange_24Oct2016_Hive3_S_W,0.2927,2016_10_24__11_18_34_786,57,2016_10_24__11_18_34_786_220_450_test.txt,orange,3,4.81,BeeOrange_24Oct2016_Hive3_S_W/2016_10_24__10_43_58_ampFreq.txt,24-Oct-16,weighted,28.78072763028516
2016_10_24__11_18_36_025_220_450_test.txt,330.0,3.996299839233169,9.295450640513979e-07,BeeOrange_24Oct2016_Hive3_S_W,0.59253,2016_10_24__11_18_36_025,58,2016_10_24__11_18_36_025_220_450_test.txt,orange,3,4.81,BeeOrange_24Oct2016_Hive3_S_W/2016_10_24__10_43_58_ampFreq.txt,24-Oct-16,weighted,58.26253687315635
2016_10_24__11_18_37_205_220_450_test.txt,380.0,4.151356408937339,7.282208190352079e-07,BeeOrange_24Oct2016_Hive3_S_W,0.28685,2016_10_24__11_18_37_205,59,2016_10_24__11_18_37_205_220_450_test.txt,orange,3,4.81,BeeOrange_24Oct2016_Hive3_S_W/2016_10_24__10_43_58_ampFreq.txt,24-Oct-16,weighted,28.205506391347093
2016_10_24__11_18_38_271_220_450_test.txt,360.0,2.88100602052477,5.630920912042265e-07,BeeOrange_24Oct2016_Hive3_S_W,0.32644,2016_10_24__11_18_38_271,60,2016_10_24__11_18_38_271_220_450_test.txt,orange,3,4.81,BeeOrange_24Oct2016_Hive3_S_W/2016_10_24__10_43_58_ampFreq.txt,24-Oct-16,weighted,32.09832841691249
2016_10_24__11_18_40_587_220_450_test.txt,360.0,7.448797728884418,1.4558661315642876e-06,BeeOrange_24Oct2016_Hive3_S_W,0.46695,2016_10_24__11_18_40_587,61,2016_10_24__11_18_40_587_220_450_test.txt,orange,3,4.81,BeeOrange_24Oct2016_Hive3_S_W/2016_10_24__10_43_58_ampFreq.txt,24-Oct-16,weighted,45.914454277286126
2016_10_24__11_18_41_093_220_450_test.txt,340.0,3.053551284043814,6.690947889530701e-07,BeeOrange_24Oct2016_Hive3_S_W,0.78171,2016_10_24__11_18_41_093,62,2016_10_24__11_18_41_093_220_450_test.txt,orange,3,4.81,BeeOrange_24Oct2016_Hive3_S_W/2016_10_24__10_43_58_ampFreq.txt,24-Oct-16,weighted,76.86430678466077
